date,value
1999/5/28,314722
1999/5/21,315769
1999/5/14,318092
1999/5/7,317539
1999/4/30,320145
1999/4/23,322286
1999/4/16,325729
1999/4/9,328885
1999/4/2,326768
1999/3/26,328539
1999/3/19,324736
1999/3/12,321929
1999/3/5,318266
1999/2/26,315274
1999/2/19,318431
1999/2/12,315393
1999/2/5,317131
1999/1/29,316730
1999/1/22,314148
1999/1/15,310975
1999/1/8,308268
1999/1/1,305728
1998/12/25,320706
1998/12/18,323364
1998/12/11,321884
1998/12/4,318465
1998/11/27,319986
1998/11/20,325554
1998/11/13,320397
1998/11/6,322932
1998/10/30,323739
1998/10/23,319964
1998/10/16,316227
1998/10/9,312682
1998/10/2,305893
1998/9/25,303433
1998/9/18,300336
1998/9/11,309675
1998/9/4,312057
1998/8/28,320694
1998/8/21,321012
1998/8/14,327887
1998/8/7,328423
1998/7/31,327478
1998/7/24,326795
1998/7/17,322966
1998/7/10,317425
1998/7/3,324057
1998/6/26,326843
1998/6/19,325182
1998/6/12,326836
1998/6/5,329534
1998/5/29,330394
1998/5/22,334682
1998/5/15,337928
1998/5/8,326705
1998/5/1,327368
1998/4/24,325209
1998/4/17,324906
1998/4/10,319899
1998/4/3,314569
1998/3/27,313200
1998/3/20,311606
1998/3/13,305137
1998/3/6,307194
1998/2/27,307969
1998/2/20,309568
1998/2/13,306685
1998/2/6,304983
1998/1/30,304961
1998/1/23,305583
1998/1/16,299897
1998/1/9,288685
1998/1/2,289764
1997/12/26,296230
1997/12/19,299482
1997/12/12,303451
1997/12/5,300911
1997/11/28,305669
1997/11/21,302849
1997/11/14,299075
1997/11/7,293789
1997/10/31,295098
1997/10/24,289079
1997/10/17,284474
1997/10/10,287772
1997/10/3,289944
1997/9/26,285157
1997/9/19,283839
1997/9/12,287722
1997/9/5,283928
1997/8/29,290026
1997/8/22,291628
1997/8/15,296882
1997/8/8,296258
1997/8/1,291120
1997/7/25,291884
1997/7/18,301774
1997/7/11,303759
1997/7/4,306218
1997/6/27,301399
1997/6/20,307126
1997/6/13,307589
1997/6/6,308845
1997/5/30,309261
1997/5/23,305059
1997/5/16,301845
1997/5/9,307280
1997/5/2,300885
1997/4/25,300941
1997/4/18,298115
1997/4/11,296665
1997/4/4,294041
1997/3/28,293843
1997/3/21,287497
1997/3/14,288585
1997/3/7,288475
1997/2/28,283145
1997/2/21,288568
1997/2/14,288732
1997/2/7,284247
1997/1/31,280898
1997/1/24,274863
1997/1/17,271491
1997/1/10,272956
1997/1/3,267904
1996/12/27,276127
1996/12/20,273685
1996/12/13,279788
1996/12/6,282735
1996/11/29,283728
1996/11/22,283501
1996/11/15,288297
1996/11/8,290762
1996/11/1,295892
1996/10/25,285642
1996/10/18,288701
1996/10/11,282960
1996/10/4,286261
1996/9/27,286638
1996/9/20,291751
1996/9/13,290575
1996/9/6,292562
1996/8/30,295650
1996/8/23,300715
1996/8/16,291014
1996/8/9,289134
1996/8/2,290295
1996/7/26,292972
1996/7/19,291857
1996/7/12,295695
1996/7/5,298222
1996/6/28,296562
1996/6/21,289709
1996/6/14,288853
1996/6/7,291863
1996/5/31,293515
1996/5/24,281578
1996/5/17,280450
1996/5/10,284902
1996/5/3,286604
1996/4/26,279424
1996/4/19,279794
1996/4/12,283823
1996/4/5,282424
1996/3/29,280124
1996/3/22,282187
1996/3/15,283404
1996/3/8,288673
1996/3/1,280448
1996/2/23,283723
1996/2/16,283380
1996/2/9,286440
1996/2/2,288674
1996/1/26,291084
1996/1/19,292829
1996/1/12,288551
1996/1/5,285623
1995/12/29,284591
1995/12/22,294817
1995/12/15,300674
1995/12/8,294812
1995/12/1,299072
1995/11/24,302184
1995/11/17,296105
1995/11/10,286496
1995/11/3,288122
1995/10/27,284831
1995/10/20,283307
1995/10/13,281131
1995/10/6,281156
1995/9/29,285540
1995/9/22,290595
1995/9/15,291145
1995/9/8,292052
1995/9/1,296654
1995/8/25,289233
1995/8/18,286280
1995/8/11,293670
1995/8/4,291165
1995/7/28,298034
1995/7/21,295085
1995/7/14,301968
1995/7/7,301985
1995/6/30,303160
1995/6/23,299434
1995/6/16,306901
1995/6/9,307390
1995/6/2,307943
1995/5/26,310099
1995/5/19,313118
1995/5/12,317267
1995/5/5,316444
1995/4/28,318365
1995/4/21,322472
1995/4/14,319450
1995/4/7,318266
1995/3/31,321069
1995/3/24,313308
1995/3/17,309258
1995/3/10,308719
1995/3/3,308234
1995/2/24,305268
1995/2/17,310839
1995/2/10,303476
1995/2/3,309810
1995/1/27,306583
1995/1/20,306864
1995/1/13,313278
1995/1/6,314560
1994/12/30,312846
1994/12/23,320236
1994/12/16,319550
1994/12/9,320205
1994/12/2,321693
1994/11/25,321739
1994/11/18,324211
1994/11/11,327189
1994/11/4,327917
1994/10/28,328905
1994/10/21,319570
1994/10/14,321399
1994/10/7,316959
1994/9/30,317891
1994/9/23,314620
1994/9/16,308725
1994/9/9,307270
1994/9/2,307532
1994/8/26,307717
1994/8/19,310161
1994/8/12,312998
1994/8/5,309883
1994/7/29,312403
1994/7/22,318255
1994/7/15,314998
1994/7/8,311816
1994/7/1,311642
1994/6/24,310699
1994/6/17,307220
1994/6/10,308787
1994/6/3,311596
1994/5/27,316080
1994/5/20,317174
1994/5/13,315520
1994/5/6,316458
1994/4/29,322151
1994/4/22,321241
1994/4/15,321163
1994/4/8,319232
1994/4/1,318717
1994/3/25,318641
1994/3/18,323772
1994/3/11,311869
1994/3/4,316945
1994/2/25,309328
1994/2/18,316510
1994/2/11,313482
1994/2/4,317837
1994/1/28,314011
1994/1/21,310921
1994/1/14,316399
1994/1/7,316593
1993/12/31,323542
1993/12/24,330079
1993/12/17,330247
1993/12/10,327837
1993/12/3,321509
1993/11/26,316131
1993/11/19,314738
1993/11/12,320250
1993/11/5,315239
1993/10/29,318584
1993/10/22,316800
1993/10/15,309375
1993/10/8,314249
1993/10/1,309991
1993/9/24,312084
1993/9/17,321610
1993/9/10,321821
1993/9/3,320499
1993/8/27,326782
1993/8/20,325426
1993/8/13,330153
1993/8/6,334659
1993/7/30,333639
1993/7/23,338056
1993/7/16,343583
1993/7/9,335417
1993/7/2,331995
1993/6/25,340315
1993/6/18,334025
1993/6/11,324772
1993/6/4,332686
1993/5/28,334383
1993/5/21,338201
1993/5/14,335087
1993/5/7,329635
1993/4/30,328945
1993/4/23,326248
1993/4/16,325153
1993/4/9,334413
1993/4/2,322889
1993/3/26,322220
1993/3/19,314322
1993/3/12,327504
1993/3/5,321897
1993/2/26,315969
1993/2/19,308086
1993/2/12,318408
1993/2/5,311717
1993/1/29,308108
1993/1/22,306106
1993/1/15,307272
1993/1/8,299341
1993/1/1,301973
1992/12/25,301053
1992/12/18,312842
1992/12/11,313161
1992/12/4,307589
1992/11/27,308640
1992/11/20,307093
1992/11/13,301537
1992/11/6,308578
1992/10/30,314967
1992/10/23,311561
1992/10/16,310536
1992/10/9,308292
1992/10/2,309071
1992/9/25,306213
1992/9/18,310947
1992/9/11,310111
1992/9/4,310794
1992/8/28,308645
1992/8/21,316097
1992/8/14,311493
1992/8/7,312486
1992/7/31,314258
1992/7/24,308467
1992/7/17,308493
1992/7/10,314858
1992/7/3,312195
1992/6/26,313189
1992/6/19,324093
1992/6/12,330394
1992/6/5,329598
1992/5/29,328776
1992/5/22,331422
1992/5/15,336011
1992/5/8,334716
1992/5/1,335376
1992/4/24,333922
1992/4/17,333120
1992/4/10,330314
1992/4/3,321859
1992/3/27,325460
1992/3/20,330980
1992/3/13,327449
1992/3/6,332894
1992/2/28,326596
1992/2/21,319575
1992/2/14,316400
1992/2/7,318207
1992/1/31,318393
1992/1/24,322809
1992/1/17,317138
1992/1/10,318314
1992/1/3,314823
1991/12/27,308857
1991/12/20,318937
1991/12/13,323089
1991/12/6,329127
1991/11/29,324131
1991/11/22,329588
1991/11/15,335596
1991/11/8,330460
1991/11/1,326645
1991/10/25,332763
1991/10/18,323942
1991/10/11,326402
1991/10/4,323069
1991/9/27,324157
1991/9/20,319450
1991/9/13,319319
1991/9/6,325886
1991/8/30,335646
1991/8/23,333744
1991/8/16,328440
1991/8/9,330373
1991/8/2,328659
1991/7/26,327970
1991/7/19,331739
1991/7/12,333524
1991/7/5,334579
1991/6/28,333376
1991/6/21,336429
1991/6/14,337807
1991/6/7,337008
1991/5/31,336202
1991/5/24,329325
1991/5/17,329898
1991/5/10,323906
1991/5/3,324141
1991/4/26,328220
1991/4/19,322676
1991/4/12,325762
1991/4/5,321264
1991/3/29,326275
1991/3/22,321538
1991/3/15,320665
1991/3/8,314290
1991/3/1,315962
1991/2/22,316183
1991/2/15,317278
1991/2/8,311359
1991/2/1,310149
1991/1/25,307043
1991/1/18,307051
1991/1/11,308440
1991/1/4,307542
1990/12/28,315920
1990/12/21,321992
1990/12/14,320154
1990/12/7,321412
1990/11/30,326855
1990/11/23,324268
1990/11/16,327293
1990/11/9,333036
1990/11/2,331392
1990/10/26,327234
1990/10/19,325992
1990/10/12,328752
1990/10/5,336271
1990/9/28,338384
1990/9/21,348211
1990/9/14,353936
1990/9/7,359583
1990/8/31,356710
1990/8/24,361957
1990/8/17,360333
1990/8/10,360003
1990/8/3,364848
1990/7/27,372593
1990/7/20,368024
1990/7/13,370201
1990/7/6,365658
1990/6/29,368708
1990/6/22,367704
1990/6/15,367001
1990/6/8,367486
1990/6/1,365618
1990/5/25,362719
1990/5/18,361994
1990/5/11,358198
1990/5/4,353485
1990/4/27,353507
1990/4/20,349299
1990/4/13,350859
1990/4/6,349942
1990/3/30,342865
1990/3/23,339931
1990/3/16,330696
1990/3/9,332142
1990/3/2,325816
1990/2/23,322293
1990/2/16,326869
1990/2/9,329316
1990/2/2,334128
1990/1/26,324123
1990/1/19,326173
1990/1/12,327819
1990/1/5,324222
1989/12/29,324280
1989/12/22,325360
1989/12/15,328006
1989/12/8,323052
1989/12/1,332385
1989/11/24,324125
1989/11/17,327780
1989/11/10,327954
1989/11/3,320398
1989/10/27,322286
1989/10/20,317150
1989/10/13,323920
1989/10/6,318394
1989/9/29,313121
1989/9/22,310542
1989/9/15,309387
1989/9/8,320241
1989/9/1,317963
1989/8/25,318038
1989/8/18,319131
1989/8/11,310165
1989/8/4,313202
1989/7/28,313680
1989/7/21,312422
1989/7/14,313424
1989/7/7,315749
1989/6/30,315455
1989/6/23,322738
1989/6/16,319223
1989/6/9,321641
1989/6/2,324887
1989/5/26,320489
1989/5/19,322400
1989/5/12,328885
1989/5/5,327039
1989/4/28,316567
1989/4/21,312478
1989/4/14,302086
1989/4/7,306513
1989/3/31,307789
1989/3/24,317835
1989/3/17,318360
1989/3/10,313828
1989/3/3,315037
1989/2/24,305255
1989/2/17,306065
1989/2/10,305217
1989/2/3,313945
1989/1/27,307008
1989/1/20,306513
1989/1/13,302665
1989/1/6,305576
1988/12/30,313654
1988/12/23,314765
1988/12/16,318990
1988/12/9,324248
1988/12/2,319749
1988/11/25,322409
1988/11/18,326823
1988/11/11,318675
1988/11/4,322097
1988/10/28,316401
1988/10/21,315085
1988/10/14,310447
1988/10/7,305450
1988/9/30,306036
1988/9/23,300430
1988/9/16,305143
1988/9/9,311683
1988/9/2,313544
1988/8/26,318511
1988/8/19,323205
1988/8/12,327971
1988/8/5,330335
1988/7/29,332365
1988/7/22,330751
1988/7/15,334259
1988/7/8,339783
1988/7/1,342310
1988/6/24,341838
1988/6/17,344567
1988/6/10,340370
1988/6/3,343019
1988/5/27,341208
1988/5/20,345463
1988/5/13,343544
1988/5/6,340335
1988/4/29,335042
1988/4/22,338077
1988/4/15,333296
1988/4/8,333705
1988/4/1,328537
1988/3/25,327289
1988/3/18,328937
1988/3/11,325188
1988/3/4,325274
1988/2/26,324061
1988/2/19,320876
1988/2/12,312386
1988/2/5,317127
1988/1/29,316008
1988/1/22,319760
1988/1/15,320568
1988/1/8,320851
1988/1/1,333655
1987/12/25,339178
1987/12/18,340670
1987/12/11,338654
1987/12/4,337304
1987/11/27,335814
1987/11/20,338198
1987/11/13,335157
1987/11/6,333255
1987/10/30,328896
1987/10/23,316857
1987/10/16,313755
1987/10/9,310961
1987/10/2,314186
1987/9/25,316043
1987/9/18,312588
1987/9/11,312686
1987/9/4,313494
1987/8/28,309451
1987/8/21,309220
1987/8/14,302412
1987/8/7,300958
1987/7/31,307077
1987/7/24,301702
1987/7/17,298706
1987/7/10,302862
1987/7/3,304943
1987/6/26,304454
1987/6/19,301883
1987/6/12,301345
1987/6/5,300954
1987/5/29,299567
1987/5/22,303381
1987/5/15,300278
1987/5/8,302611
1987/5/1,307567
1987/4/24,298167
1987/4/17,299466
1987/4/10,308491
1987/4/3,314031
1987/3/27,308038
1987/3/20,313392
1987/3/13,305895
1987/3/6,310363
1987/2/27,311491
1987/2/20,308205
1987/2/13,307917
1987/2/6,308479
1987/1/30,309455
1987/1/23,304234
1987/1/16,307260
1987/1/9,316926
1987/1/2,307823
1986/12/26,306597
1986/12/19,317982
1986/12/12,321059
1986/12/5,317980
1986/11/28,321037
1986/11/21,318454
1986/11/14,319679
1986/11/7,315272
1986/10/31,327758
1986/10/24,318425
1986/10/17,320001
1986/10/10,313010
1986/10/3,315751
1986/9/26,313278
1986/9/19,307280
1986/9/12,310490
1986/9/5,306246
1986/8/29,310955
1986/8/22,308755
1986/8/15,310871
1986/8/8,312924
1986/8/1,320012
1986/7/25,310051
1986/7/18,307065
1986/7/11,298871
1986/7/4,299341
1986/6/27,303908
1986/6/20,302543
1986/6/13,299249
1986/6/6,310824
1986/5/30,305568
1986/5/23,308590
1986/5/16,303348
1986/5/9,311336
1986/5/2,317285
1986/4/25,311499
1986/4/18,317219
1986/4/11,319613
1986/4/4,316315
1986/3/28,323395
1986/3/21,314941
1986/3/14,312567
1986/3/7,313853
1986/2/28,310183
1986/2/21,300623
1986/2/14,306754
1986/2/7,311382
1986/1/31,302996
1986/1/24,305632
1986/1/17,297979
1986/1/10,299779
1986/1/3,305147
1985/12/27,298551
1985/12/20,300234
1985/12/13,296771
1985/12/6,300376
1985/11/29,294140
1985/11/22,291676
1985/11/15,288284
1985/11/8,290134
1985/11/1,290776
1985/10/25,298122
1985/10/18,294952
1985/10/11,302337
1985/10/4,294662
1985/9/27,291175
1985/9/20,289541
1985/9/13,294828
1985/9/6,294402
1985/8/30,299740
1985/8/23,294068
1985/8/16,304954
1985/8/9,307275
1985/8/2,302128
1985/7/26,307219
1985/7/19,313728
1985/7/12,314931
1985/7/5,320782
1985/6/28,323682
1985/6/21,330077
1985/6/14,331306
1985/6/7,330564
1985/5/31,333399
1985/5/24,333896
1985/5/17,328263
1985/5/10,327605
1985/5/3,330347
1985/4/26,322205
1985/4/19,309715
1985/4/12,304744
1985/4/5,302000
1985/3/29,313149
1985/3/22,310423
1985/3/15,307344
1985/3/8,303198
1985/3/1,298757
1985/2/22,295928
1985/2/15,298076
1985/2/8,305989
1985/2/1,309460
1985/1/25,317918
1985/1/18,326508
1985/1/11,324107
1985/1/4,319923
1984/12/28,322281
1984/12/21,320537
1984/12/14,331783
1984/12/7,322292
1984/11/30,325608
1984/11/23,332639
1984/11/16,334201
1984/11/9,325115
1984/11/2,314922
1984/10/26,320900
1984/10/19,315273
1984/10/12,318610
1984/10/5,311211
1984/9/28,308426
1984/9/21,306957
1984/9/14,318007
1984/9/7,318672
1984/8/31,321597
1984/8/24,326092
1984/8/17,323344
1984/8/10,333554
1984/8/3,332398
1984/7/27,331607
1984/7/20,339830
1984/7/13,333149
1984/7/6,330378
1984/6/29,335999
1984/6/22,331714
1984/6/15,338234
1984/6/8,342189
1984/6/1,339659
1984/5/25,332465
1984/5/18,340510
1984/5/11,332296
1984/5/4,326633
1984/4/27,319724
1984/4/20,323505
1984/4/13,324087
1984/4/6,320689
1984/3/30,310506
1984/3/23,309072
1984/3/16,312445
1984/3/9,313132
1984/3/2,317746
1984/2/24,317999
1984/2/17,322097
1984/2/10,320037
1984/2/3,320842
1984/1/27,324301
1984/1/20,327811
1984/1/13,331804
1984/1/6,328070
1983/12/30,327028
1983/12/23,326469
1983/12/16,330911
1983/12/9,332192
1983/12/2,326264
1983/11/25,330704
1983/11/18,334859
1983/11/11,339341
1983/11/4,335837
1983/10/28,324210
1983/10/21,331681
1983/10/14,334292
1983/10/7,331723
1983/9/30,329028
1983/9/23,328203
1983/9/16,328092
1983/9/9,326370
1983/9/2,328895
1983/8/26,325015
1983/8/19,320879
1983/8/12,314861
1983/8/5,322642
1983/7/29,326267
1983/7/22,323643
1983/7/15,324265
1983/7/8,326776
1983/7/1,333387
1983/6/24,331611
1983/6/17,332713
1983/6/10,333407
1983/6/3,334607
1983/5/20,345545
1983/5/13,342703
1983/4/29,342707
1983/4/15,340539
1983/4/8,335263
1983/4/1,331215
1983/3/25,337155
1983/3/18,335901
1983/3/11,341753
1983/3/4,339216
1983/2/25,349452
1983/2/18,342040
1983/2/11,338719
1983/2/4,332527
1983/1/28,339617
1983/1/21,334178
1983/1/14,339028
1983/1/7,326701
1982/12/31,330150
1982/12/24,335061
1982/12/17,338912
1982/12/10,337943
1982/12/3,332447
1982/11/26,325639
1982/11/19,331264
1982/11/12,323448
1982/11/5,331057
1982/10/29,333067
1982/10/22,334370
1982/10/15,326979
1982/10/8,335260
1982/10/1,334786
1982/9/24,335586
1982/8/27,336138
1982/8/20,338764
